Row ID-1,Order ID-1,Order Date-1,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID-1,Category,Sub-Category-1,Product Name-1,Sales,Quantity,Discount,Profit,State,Row ID,Order Date,Order ID,Product ID,Sub-Category,Manufacturer,Product Name,Return Reason,Notes
4059,CA-2016-124058,20-11-2016 00:00:00,24-11-2016 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,94601,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,72.744,7,0.2,-15.4581,California,4059,20-11-2015,CA-2016-124058,TEC-PH-10004774,Phones,Other,Gear Head AU3700S Headset,No Longer Needed,Customer found his headset. No longer needs this item - L Jenkins
4059,CA-2016-124058,20-11-2016 00:00:00,24-11-2016 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,94601,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,72.744,7,0.2,-15.4581,California,4059,20-11-2015,CA-2016-124058,TEC-PH-10004774,Phones,Other,Gear Head AU3700S Headset,No Longer Needed,Customer found his headset. No longer needs this item - L Jenkins
1763,CA-2016-130785,05-09-2016 00:00:00,09-09-2016 00:00:00,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,92105,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,-20.6964,California,1763,05-09-2015,CA-2016-130785,FUR-BO-10003159,Bookcases,Sauder,"Sauder Camden County Collection Libraries, Planked Cherry Finish",No Longer Needed,Customer found better deal elsewhere - M Gomez
1763,CA-2016-130785,05-09-2016 00:00:00,09-09-2016 00:00:00,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,92105,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,-20.6964,California,1763,05-09-2015,CA-2016-130785,FUR-BO-10003159,Bookcases,Sauder,"Sauder Camden County Collection Libraries, Planked Cherry Finish",No Longer Needed,Customer found better deal elsewhere - M Gomez
1763,CA-2016-130785,05-09-2016 00:00:00,09-09-2016 00:00:00,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,92105,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,-20.6964,California,1763,05-09-2015,CA-2016-130785,FUR-BO-10003159,Bookcases,Sauder,"Sauder Camden County Collection Libraries, Planked Cherry Finish",No Longer Needed,Customer found better deal elsewhere - M Gomez
4720,CA-2016-142601,18-04-2016 00:00:00,20-04-2016 00:00:00,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,90004,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0,9.471700000,California,4720,18-04-2015,CA-2016-142601,OFF-ST-10002756,Storage,Tennsco,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Incorrect Product Ordered,customer meant to order different color. - C Arnold
4720,CA-2016-142601,18-04-2016 00:00:00,20-04-2016 00:00:00,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,90004,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0,9.471700000,California,4720,18-04-2015,CA-2016-142601,OFF-ST-10002756,Storage,Tennsco,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Incorrect Product Ordered,customer meant to order different color. - C Arnold
2536,CA-2016-143238,06-09-2016 00:00:00,08-09-2016 00:00:00,First Class,LO-17170,Lori Olson,Corporate,United States,La Quinta,92253,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4,0,18.0648,California,2536,06-09-2015,CA-2016-143238,TEC-AC-10003499,Accessories,Memorex,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Defective,Appeared to be corrupt - E   Williams
1093,CA-2016-143490,06-12-2016 00:00:00,13-12-2016 00:00:00,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,92105,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2,19.1786,California,1093,06-12-2015,CA-2016-143490,TEC-PH-10000576,Phones,AT&T,AT&T 1080 Corded phone,Product Listed Incorrectly,Website listed cord as 6' and item cord is 5' - G Lindsay
1093,CA-2016-143490,06-12-2016 00:00:00,13-12-2016 00:00:00,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,92105,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2,19.1786,California,1093,06-12-2015,CA-2016-143490,TEC-PH-10000576,Phones,AT&T,AT&T 1080 Corded phone,Product Listed Incorrectly,Website listed cord as 6' and item cord is 5' - G Lindsay
886,CA-2016-143602,25-04-2016 00:00:00,28-04-2016 00:00:00,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,90045,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.944,3,0.2,4.5318,California,886,25-04-2015,CA-2016-143602,OFF-BI-10002071,Binders,Fellowes,Fellowes Black Plastic Comb Bindings,Incorrect Product Ordered,bindings were not compatible with machine - M/ Gomez
779,CA-2016-144267,21-08-2016 00:00:00,23-08-2016 00:00:00,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718,California,779,21-08-2015,CA-2016-144267,OFF-PA-10000157,Paper,Xerox,Xerox 191,No Longer Needed,customer ordered too much paper. - G. Lindsay
780,CA-2016-144267,21-08-2016 00:00:00,23-08-2016 00:00:00,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,0,11.7208,California,780,21-08-2015,CA-2016-144267,OFF-PA-10001947,Paper,Xerox,Xerox 1974,No Longer Needed,customer ordered too much paper. - G. Lindsay
779,CA-2016-144267,21-08-2016 00:00:00,23-08-2016 00:00:00,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718,California,779,21-08-2015,CA-2016-144267,OFF-PA-10000157,Paper,Xerox,Xerox 191,No Longer Needed,customer ordered too much paper. - G. Lindsay
780,CA-2016-144267,21-08-2016 00:00:00,23-08-2016 00:00:00,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,0,11.7208,California,780,21-08-2015,CA-2016-144267,OFF-PA-10001947,Paper,Xerox,Xerox 1974,No Longer Needed,customer ordered too much paper. - G. Lindsay
779,CA-2016-144267,21-08-2016 00:00:00,23-08-2016 00:00:00,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718,California,779,21-08-2015,CA-2016-144267,OFF-PA-10000157,Paper,Xerox,Xerox 191,No Longer Needed,customer ordered too much paper. - G. Lindsay
780,CA-2016-144267,21-08-2016 00:00:00,23-08-2016 00:00:00,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,0,11.7208,California,780,21-08-2015,CA-2016-144267,OFF-PA-10001947,Paper,Xerox,Xerox 1974,No Longer Needed,customer ordered too much paper. - G. Lindsay
779,CA-2016-144267,21-08-2016 00:00:00,23-08-2016 00:00:00,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718,California,779,21-08-2015,CA-2016-144267,OFF-PA-10000157,Paper,Xerox,Xerox 191,No Longer Needed,customer ordered too much paper. - G. Lindsay
780,CA-2016-144267,21-08-2016 00:00:00,23-08-2016 00:00:00,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,0,11.7208,California,780,21-08-2015,CA-2016-144267,OFF-PA-10001947,Paper,Xerox,Xerox 1974,No Longer Needed,customer ordered too much paper. - G. Lindsay
3677,CA-2016-156440,05-12-2016 00:00:00,09-12-2016 00:00:00,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0,14.6718,California,3677,05-12-2015,CA-2016-156440,FUR-FU-10004090,Furnishings,Executive Impressions,"Executive Impressions 14"" Contract Wall Clock",Incorrect Product Ordered,Customer wanted digital clock - G Lindsay
3291,CA-2016-157770,13-12-2016 00:00:00,15-12-2016 00:00:00,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,92592,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208,California,3291,13-12-2015,CA-2016-157770,TEC-AC-10003399,Accessories,Memorex,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Defective,Drive appeared corrupt - F. Azad
3291,CA-2016-157770,13-12-2016 00:00:00,15-12-2016 00:00:00,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,92592,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208,California,3291,13-12-2015,CA-2016-157770,TEC-AC-10003399,Accessories,Memorex,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Defective,Drive appeared corrupt - F. Azad
3291,CA-2016-157770,13-12-2016 00:00:00,15-12-2016 00:00:00,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,92592,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208,California,3291,13-12-2015,CA-2016-157770,TEC-AC-10003399,Accessories,Memorex,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Defective,Drive appeared corrupt - F. Azad
3291,CA-2016-157770,13-12-2016 00:00:00,15-12-2016 00:00:00,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,92592,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208,California,3291,13-12-2015,CA-2016-157770,TEC-AC-10003399,Accessories,Memorex,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Defective,Drive appeared corrupt - F. Azad
2113,CA-2016-164882,31-10-2016 00:00:00,31-10-2016 00:00:00,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,California,2113,31-10-2015,CA-2016-164882,OFF-SU-10004231,Supplies,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Incorrect Product Ordered,customer ordered too many - c. arnold
2113,CA-2016-164882,31-10-2016 00:00:00,31-10-2016 00:00:00,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,California,2113,31-10-2015,CA-2016-164882,OFF-SU-10004231,Supplies,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Incorrect Product Ordered,customer ordered too many - c. arnold
2113,CA-2016-164882,31-10-2016 00:00:00,31-10-2016 00:00:00,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,California,2113,31-10-2015,CA-2016-164882,OFF-SU-10004231,Supplies,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Incorrect Product Ordered,customer ordered too many - c. arnold
2113,CA-2016-164882,31-10-2016 00:00:00,31-10-2016 00:00:00,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,California,2113,31-10-2015,CA-2016-164882,OFF-SU-10004231,Supplies,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Incorrect Product Ordered,customer ordered too many - c. arnold
2113,CA-2016-164882,31-10-2016 00:00:00,31-10-2016 00:00:00,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,California,2113,31-10-2015,CA-2016-164882,OFF-SU-10004231,Supplies,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Incorrect Product Ordered,customer ordered too many - c. arnold
2113,CA-2016-164882,31-10-2016 00:00:00,31-10-2016 00:00:00,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,California,2113,31-10-2015,CA-2016-164882,OFF-SU-10004231,Supplies,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Incorrect Product Ordered,customer ordered too many - c. arnold
2113,CA-2016-164882,31-10-2016 00:00:00,31-10-2016 00:00:00,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,California,2113,31-10-2015,CA-2016-164882,OFF-SU-10004231,Supplies,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Incorrect Product Ordered,customer ordered too many - c. arnold
2113,CA-2016-164882,31-10-2016 00:00:00,31-10-2016 00:00:00,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,California,2113,31-10-2015,CA-2016-164882,OFF-SU-10004231,Supplies,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Incorrect Product Ordered,customer ordered too many - c. arnold
2113,CA-2016-164882,31-10-2016 00:00:00,31-10-2016 00:00:00,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,California,2113,31-10-2015,CA-2016-164882,OFF-SU-10004231,Supplies,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Incorrect Product Ordered,customer ordered too many - c. arnold
91,CA-2017-109806,17-09-2017 00:00:00,22-09-2017 00:00:00,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,California,91,17-09-2016,CA-2017-109806,TEC-PH-10004093,Phones,Panasonic,Panasonic Kx-TS550,No Longer Needed,Customer found comparable product at local store - R Chen
91,CA-2017-109806,17-09-2017 00:00:00,22-09-2017 00:00:00,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,California,91,17-09-2016,CA-2017-109806,TEC-PH-10004093,Phones,Panasonic,Panasonic Kx-TS550,No Longer Needed,Customer found comparable product at local store - R Chen
91,CA-2017-109806,17-09-2017 00:00:00,22-09-2017 00:00:00,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,California,91,17-09-2016,CA-2017-109806,TEC-PH-10004093,Phones,Panasonic,Panasonic Kx-TS550,No Longer Needed,Customer found comparable product at local store - R Chen
8647,CA-2017-113341,25-11-2017 00:00:00,29-11-2017 00:00:00,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,90032,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3,0.2,19.4352,California,8647,25-11-2016,CA-2017-113341,FUR-CH-10004698,Chairs,Other,"Padded Folding Chairs, Black, 4/Carton",Incorrect Product Shipped,White chairs were shipped. Customer just wants refund - R Duchesne
6791,CA-2017-124527,16-11-2017 00:00:00,17-11-2017 00:00:00,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,95661,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.808,California,6791,16-11-2016,CA-2017-124527,OFF-BI-10004967,Binders,Other,Round Ring Binders,No Longer Needed,"item was received too late, customer found item in store first - S Kelly"
382,CA-2017-134775,28-10-2017 00:00:00,29-10-2017 00:00:00,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,94109,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96,7,0,25.48,California,382,28-10-2016,CA-2017-134775,OFF-PA-10004734,Paper,Southworth,Southworth Structures Collection,Incorrect Product Ordered,Customer meant to order different cards. - E Williams
382,CA-2017-134775,28-10-2017 00:00:00,29-10-2017 00:00:00,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,94109,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96,7,0,25.48,California,382,28-10-2016,CA-2017-134775,OFF-PA-10004734,Paper,Southworth,Southworth Structures Collection,Incorrect Product Ordered,Customer meant to order different cards. - E Williams
3425,CA-2017-134803,28-05-2017 00:00:00,03-06-2017 00:00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,90004,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,California,3425,28-05-2016,CA-2017-134803,TEC-MA-10001972,Machines,Okidata,Okidata C331dn Printer,Defective,Replacement machine sent - C Arnold
3425,CA-2017-134803,28-05-2017 00:00:00,03-06-2017 00:00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,90004,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,California,3425,28-05-2016,CA-2017-134803,TEC-MA-10001972,Machines,Okidata,Okidata C331dn Printer,Defective,Replacement machine sent - C Arnold
3425,CA-2017-134803,28-05-2017 00:00:00,03-06-2017 00:00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,90004,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,California,3425,28-05-2016,CA-2017-134803,TEC-MA-10001972,Machines,Okidata,Okidata C331dn Printer,Defective,Replacement machine sent - C Arnold
3425,CA-2017-134803,28-05-2017 00:00:00,03-06-2017 00:00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,90004,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,California,3425,28-05-2016,CA-2017-134803,TEC-MA-10001972,Machines,Okidata,Okidata C331dn Printer,Defective,Replacement machine sent - C Arnold
3425,CA-2017-134803,28-05-2017 00:00:00,03-06-2017 00:00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,90004,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,California,3425,28-05-2016,CA-2017-134803,TEC-MA-10001972,Machines,Okidata,Okidata C331dn Printer,Defective,Replacement machine sent - C Arnold
5398,CA-2017-145492,20-11-2017 00:00:00,27-11-2017 00:00:00,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,90004,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,0,11.31,California,5398,20-11-2016,CA-2017-145492,OFF-AP-10003622,Appliances,Other,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",No Longer Needed,customer found item cheaper at online discount store - R Chen
138,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,California,138,13-10-2016,CA-2017-145583,OFF-BI-10004781,Binders,GBC,GBC Wire Binding Strips,Incorrect Product Shipped,This item was never shipped. Did not arrive with order - C Arnold
140,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,California,140,13-10-2016,CA-2017-145583,FUR-FU-10001706,Furnishings,Other,Longer-Life Soft White Bulbs,No Longer Needed,customer got item cheaper at online discount store - M Gomez
138,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,California,138,13-10-2016,CA-2017-145583,OFF-BI-10004781,Binders,GBC,GBC Wire Binding Strips,Incorrect Product Shipped,This item was never shipped. Did not arrive with order - C Arnold
140,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,California,140,13-10-2016,CA-2017-145583,FUR-FU-10001706,Furnishings,Other,Longer-Life Soft White Bulbs,No Longer Needed,customer got item cheaper at online discount store - M Gomez
138,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,California,138,13-10-2016,CA-2017-145583,OFF-BI-10004781,Binders,GBC,GBC Wire Binding Strips,Incorrect Product Shipped,This item was never shipped. Did not arrive with order - C Arnold
140,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,California,140,13-10-2016,CA-2017-145583,FUR-FU-10001706,Furnishings,Other,Longer-Life Soft White Bulbs,No Longer Needed,customer got item cheaper at online discount store - M Gomez
138,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,California,138,13-10-2016,CA-2017-145583,OFF-BI-10004781,Binders,GBC,GBC Wire Binding Strips,Incorrect Product Shipped,This item was never shipped. Did not arrive with order - C Arnold
140,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,California,140,13-10-2016,CA-2017-145583,FUR-FU-10001706,Furnishings,Other,Longer-Life Soft White Bulbs,No Longer Needed,customer got item cheaper at online discount store - M Gomez
138,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,California,138,13-10-2016,CA-2017-145583,OFF-BI-10004781,Binders,GBC,GBC Wire Binding Strips,Incorrect Product Shipped,This item was never shipped. Did not arrive with order - C Arnold
140,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,California,140,13-10-2016,CA-2017-145583,FUR-FU-10001706,Furnishings,Other,Longer-Life Soft White Bulbs,No Longer Needed,customer got item cheaper at online discount store - M Gomez
138,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,California,138,13-10-2016,CA-2017-145583,OFF-BI-10004781,Binders,GBC,GBC Wire Binding Strips,Incorrect Product Shipped,This item was never shipped. Did not arrive with order - C Arnold
140,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,California,140,13-10-2016,CA-2017-145583,FUR-FU-10001706,Furnishings,Other,Longer-Life Soft White Bulbs,No Longer Needed,customer got item cheaper at online discount store - M Gomez
138,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,California,138,13-10-2016,CA-2017-145583,OFF-BI-10004781,Binders,GBC,GBC Wire Binding Strips,Incorrect Product Shipped,This item was never shipped. Did not arrive with order - C Arnold
140,CA-2017-145583,13-10-2017 00:00:00,19-10-2017 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,California,140,13-10-2016,CA-2017-145583,FUR-FU-10001706,Furnishings,Other,Longer-Life Soft White Bulbs,No Longer Needed,customer got item cheaper at online discount store - M Gomez
9710,CA-2017-161746,21-10-2017 00:00:00,27-10-2017 00:00:00,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.409200000,California,9710,21-10-2016,CA-2017-161746,OFF-ST-10002743,Storage,SAFCO,SAFCO Boltless Steel Shelving,No Longer Needed,customer found cheaper item on discount site - S Kelly
9710,CA-2017-161746,21-10-2017 00:00:00,27-10-2017 00:00:00,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.409200000,California,9710,21-10-2016,CA-2017-161746,OFF-ST-10002743,Storage,SAFCO,SAFCO Boltless Steel Shelving,No Longer Needed,customer found cheaper item on discount site - S Kelly
9710,CA-2017-161746,21-10-2017 00:00:00,27-10-2017 00:00:00,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.409200000,California,9710,21-10-2016,CA-2017-161746,OFF-ST-10002743,Storage,SAFCO,SAFCO Boltless Steel Shelving,No Longer Needed,customer found cheaper item on discount site - S Kelly
