Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name
64.864,4,6.4864,0.2,South,North Carolina,2473,US-2017-135923,1/22/2017 0:00,1/28/2017 0:00,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,28314,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
25.92,4,12.4416,0,South,South Carolina,2554,CA-2017-155439,9/14/2017 0:00,9/18/2017 0:00,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,29203,OFF-PA-10000029,Office Supplies,Paper,Xerox 224
705.544,7,70.5544,0.2,South,Florida,2555,CA-2017-118626,8/15/2017 0:00,8/20/2017 0:00,Standard Class,JC-15775,John Castell,Consumer,United States,Tallahassee,32303,TEC-PH-10000369,Technology,Phones,HTC One Mini
36.792,1,4.1391,0.2,South,North Carolina,2644,CA-2017-149111,4/17/2017 0:00,4/21/2017 0:00,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,27604,TEC-PH-10003092,Technology,Phones,Motorola L804
18.624,8,6.2856,0.2,South,North Carolina,2645,CA-2017-149111,4/17/2017 0:00,4/21/2017 0:00,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,27604,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
3.984,1,1.2948,0.2,South,Tennessee,2664,CA-2017-164784,5/1/2017 0:00,5/4/2017 0:00,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,38109,OFF-LA-10001569,Office Supplies,Labels,Avery 499
370.62,3,-142.071,0.4,South,Tennessee,2665,CA-2017-164784,5/1/2017 0:00,5/4/2017 0:00,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,38109,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables
2.742,2,-2.0108,0.7,South,Tennessee,2666,CA-2017-164784,5/1/2017 0:00,5/4/2017 0:00,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,38109,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders
95.952,3,29.985,0.2,South,North Carolina,2686,CA-2017-133123,9/6/2017 0:00,9/11/2017 0:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,27360,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13"
3.204,2,-2.4564,0.7,South,North Carolina,2687,CA-2017-133123,9/6/2017 0:00,9/11/2017 0:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,27360,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones
81.2,5,12.18,0,South,Virginia,2723,CA-2017-164735,4/14/2017 0:00,4/19/2017 0:00,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Alexandria,22304,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers
76.92,4,31.5372,0,South,Georgia,2759,CA-2017-146171,3/11/2017 0:00,3/15/2017 0:00,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,31907,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock"
481.32,4,125.1432,0,South,Georgia,2760,CA-2017-146171,3/11/2017 0:00,3/15/2017 0:00,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,31907,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart
783.96,5,78.396,0.2,South,Florida,2801,CA-2017-153318,10/25/2017 0:00,10/28/2017 0:00,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,33180,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B
695.7,2,-27.828,0.5,South,Florida,2839,CA-2017-147368,6/9/2017 0:00,6/12/2017 0:00,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,32303,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone
7.434,6,-5.6994,0.7,South,Florida,2850,CA-2017-123617,11/28/2017 0:00,12/3/2017 0:00,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Palm Coast,32137,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco
225.296,2,22.5296,0.2,South,North Carolina,2858,CA-2017-154690,8/15/2017 0:00,8/17/2017 0:00,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,28314,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools
959.968,4,119.996,0.2,South,North Carolina,2898,US-2017-164630,1/4/2017 0:00,1/9/2017 0:00,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,28205,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier
24.96,4,6.24,0,South,Georgia,2986,CA-2017-139269,5/25/2017 0:00,5/30/2017 0:00,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,31907,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection
19.36,2,9.2928,0,South,Georgia,2987,CA-2017-139269,5/25/2017 0:00,5/30/2017 0:00,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,31907,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
1267.65,9,152.118,0,South,Georgia,2988,CA-2017-139269,5/25/2017 0:00,5/30/2017 0:00,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,31907,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
191.82,3,74.8098,0,South,Kentucky,3009,CA-2017-124772,12/5/2017 0:00,12/6/2017 0:00,First Class,JG-15160,James Galang,Consumer,United States,Murray,42071,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"
16.72,5,3.344,0.2,South,Tennessee,3041,US-2017-147991,5/5/2017 0:00,5/9/2017 0:00,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,37421,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
67.64,5,5.9185,0.2,South,North Carolina,3159,US-2017-162677,3/26/2017 0:00,3/27/2017 0:00,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,28540,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
119.976,3,-17.9964,0.2,South,North Carolina,3160,US-2017-162677,3/26/2017 0:00,3/27/2017 0:00,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,28540,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
390.272,8,-24.392,0.2,South,Florida,3169,CA-2017-138695,5/28/2017 0:00,6/3/2017 0:00,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,32303,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair
62.192,13,19.435,0.2,South,Florida,3170,CA-2017-138695,5/28/2017 0:00,6/3/2017 0:00,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,32303,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
23.34,3,0.2334,0,South,Mississippi,3196,CA-2017-169026,8/8/2017 0:00,8/13/2017 0:00,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Jackson,39212,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes"
56.45,5,14.677,0,South,Virginia,3242,US-2017-140809,2/1/2017 0:00,2/3/2017 0:00,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,22204,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders
79.974,3,-29.3238,0.4,South,Tennessee,3258,US-2017-161844,12/9/2017 0:00,12/14/2017 0:00,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,37064,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
2.946,2,-2.0622,0.7,South,Tennessee,3259,US-2017-161844,12/9/2017 0:00,12/14/2017 0:00,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,37064,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
10.08,4,3.528,0.2,South,Florida,3265,CA-2017-122518,3/4/2017 0:00,3/8/2017 0:00,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,33180,OFF-LA-10001641,Office Supplies,Labels,Avery 518
86.45,7,38.038,0,South,Mississippi,3312,CA-2017-162747,3/20/2017 0:00,3/25/2017 0:00,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,39503,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony"
16.496,2,5.5674,0.2,South,Tennessee,3456,CA-2017-166485,2/20/2017 0:00,2/27/2017 0:00,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Nashville,37211,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
5.08,1,1.651,0.2,South,Florida,3464,CA-2017-165470,11/25/2017 0:00,11/30/2017 0:00,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Jacksonville,32216,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
133.38,6,58.6872,0,South,Mississippi,3469,CA-2017-146143,12/14/2017 0:00,12/19/2017 0:00,Standard Class,MC-17845,Michael Chen,Consumer,United States,Jackson,39212,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14"""
36.192,1,2.7144,0.2,South,North Carolina,3487,US-2017-134761,11/30/2017 0:00,11/30/2017 0:00,Same Day,DB-13210,Dean Braden,Consumer,United States,Hickory,28601,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone
209.97,3,71.3898,0,South,Alabama,3500,CA-2017-108616,9/29/2017 0:00,10/3/2017 0:00,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,36608,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning
62.94,3,30.2112,0,South,Alabama,3501,CA-2017-108616,9/29/2017 0:00,10/3/2017 0:00,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,36608,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC
25.92,9,7.776,0,South,Alabama,3502,CA-2017-108616,9/29/2017 0:00,10/3/2017 0:00,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,36608,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box"
66.3,3,8.619,0,South,Mississippi,3516,CA-2017-168536,12/20/2017 0:00,12/24/2017 0:00,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Jackson,39212,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
30.816,9,9.63,0.2,South,North Carolina,3517,US-2017-113649,8/9/2017 0:00,8/12/2017 0:00,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,28314,OFF-PA-10000130,Office Supplies,Paper,Xerox 199
44.784,2,4.4784,0.2,South,North Carolina,3518,US-2017-113649,8/9/2017 0:00,8/12/2017 0:00,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,28314,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic
569.536,4,64.0728,0.2,South,North Carolina,3519,US-2017-113649,8/9/2017 0:00,8/12/2017 0:00,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,28314,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center
7.89,1,0.3156,0,South,Mississippi,3579,CA-2017-104157,7/25/2017 0:00,7/29/2017 0:00,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,39212,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins
65.5,5,32.095,0,South,Mississippi,3580,CA-2017-104157,7/25/2017 0:00,7/29/2017 0:00,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,39212,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards
2430.08,8,388.8128,0,South,Mississippi,3581,CA-2017-104157,7/25/2017 0:00,7/29/2017 0:00,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,39212,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
40.776,3,4.5873,0.2,South,Tennessee,3621,CA-2017-109743,9/22/2017 0:00,9/29/2017 0:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,37167,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener
63.936,8,5.5944,0.2,South,Tennessee,3622,CA-2017-109743,9/22/2017 0:00,9/29/2017 0:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,37167,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader
2.694,2,-2.245,0.7,South,Florida,3688,CA-2017-108567,5/20/2017 0:00,5/24/2017 0:00,Standard Class,DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,34952,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
232.96,7,116.48,0,South,Virginia,3695,CA-2017-142097,10/15/2017 0:00,10/20/2017 0:00,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,22153,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
66.54,6,32.6046,0,South,Virginia,3696,CA-2017-142097,10/15/2017 0:00,10/20/2017 0:00,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,22153,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
43.26,3,14.2758,0,South,Virginia,3697,CA-2017-142097,10/15/2017 0:00,10/20/2017 0:00,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,22153,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber
5.04,2,0.1512,0,South,Georgia,3718,CA-2017-142370,9/19/2017 0:00,9/23/2017 0:00,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,31907,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter
249.95,5,107.4785,0,South,Georgia,3719,CA-2017-142370,9/19/2017 0:00,9/23/2017 0:00,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,31907,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705
18.92,4,7.3788,0,South,Mississippi,3721,CA-2017-151155,12/20/2017 0:00,12/24/2017 0:00,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,39212,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
15.42,2,6.939,0,South,Mississippi,3722,CA-2017-151155,12/20/2017 0:00,12/24/2017 0:00,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,39212,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
118.25,5,34.2925,0,South,Georgia,3746,CA-2017-149979,9/23/2017 0:00,9/28/2017 0:00,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,31907,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
368.97,3,81.1734,0,South,Georgia,3747,CA-2017-149979,9/23/2017 0:00,9/28/2017 0:00,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,31907,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair
102.592,1,10.2592,0.2,South,North Carolina,3801,CA-2017-156503,10/14/2017 0:00,10/20/2017 0:00,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,28540,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley
22.704,1,5.9598,0.2,South,North Carolina,3802,CA-2017-156503,10/14/2017 0:00,10/20/2017 0:00,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,28540,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R
93.024,3,33.7212,0.2,South,North Carolina,3803,CA-2017-156503,10/14/2017 0:00,10/20/2017 0:00,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,28540,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944
12.768,2,1.4364,0.2,South,North Carolina,3804,CA-2017-156503,10/14/2017 0:00,10/20/2017 0:00,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,28540,OFF-SU-10000946,Office Supplies,Supplies,Staple remover
35.008,4,13.128,0.2,South,North Carolina,3805,CA-2017-156503,10/14/2017 0:00,10/20/2017 0:00,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,28540,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"
39.152,1,14.682,0.2,South,North Carolina,3806,CA-2017-156503,10/14/2017 0:00,10/20/2017 0:00,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,28540,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916
823.96,5,51.4975,0.2,South,Florida,3815,CA-2017-152471,7/8/2017 0:00,7/8/2017 0:00,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,32216,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone
15.984,2,4.995,0.2,South,Florida,3816,CA-2017-152471,7/8/2017 0:00,7/8/2017 0:00,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,32216,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921
23.472,3,7.6284,0.2,South,Tennessee,3874,CA-2017-136231,9/5/2017 0:00,9/7/2017 0:00,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,37604,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope
86.058,7,-63.1092,0.7,South,Tennessee,3875,CA-2017-136231,9/5/2017 0:00,9/7/2017 0:00,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,37604,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
108.784,2,6.799,0.2,South,Tennessee,3876,CA-2017-136231,9/5/2017 0:00,9/7/2017 0:00,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,37604,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27
10.272,3,3.21,0.2,South,Tennessee,3877,CA-2017-136231,9/5/2017 0:00,9/7/2017 0:00,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,37604,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971
38.19,5,-26.733,0.7,South,Florida,3878,CA-2017-140641,10/28/2017 0:00,11/2/2017 0:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tampa,33614,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders
11.277,3,-8.6457,0.7,South,Tennessee,3958,CA-2017-156573,5/29/2017 0:00,6/2/2017 0:00,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,37211,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch
4.448,2,0.3336,0.2,South,Tennessee,3959,CA-2017-156573,5/29/2017 0:00,6/2/2017 0:00,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,37211,OFF-AR-10003732,Office Supplies,Art,Newell 333
44.76,3,14.547,0.2,South,Tennessee,3960,CA-2017-156573,5/29/2017 0:00,6/2/2017 0:00,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,37211,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves
39.92,4,11.1776,0,South,Virginia,3977,US-2017-116400,10/22/2017 0:00,10/24/2017 0:00,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,23223,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
79.12,5,13.846,0.2,South,Tennessee,3989,US-2017-159415,4/17/2017 0:00,4/22/2017 0:00,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,38401,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W"
38.088,4,-27.9312,0.7,South,Tennessee,4155,CA-2017-139689,12/29/2017 0:00,1/3/2018 0:00,Standard Class,MP-17965,Michael Paige,Corporate,United States,Bristol,37620,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips
2.808,3,-1.9656,0.7,South,Tennessee,4156,CA-2017-139689,12/29/2017 0:00,1/3/2018 0:00,Standard Class,MP-17965,Michael Paige,Corporate,United States,Bristol,37620,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets
12.84,3,3.7236,0,South,Georgia,4160,US-2017-164588,4/16/2017 0:00,4/23/2017 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Columbus,31907,OFF-AR-10003056,Office Supplies,Art,Newell 341
14.2,2,6.532,0,South,South Carolina,4173,CA-2017-152163,7/1/2017 0:00,7/1/2017 0:00,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,29203,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1"""
12.96,2,6.2208,0,South,South Carolina,4174,CA-2017-152163,7/1/2017 0:00,7/1/2017 0:00,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,29203,OFF-PA-10000788,Office Supplies,Paper,Xerox 210
58.34,2,28.0032,0,South,South Carolina,4175,CA-2017-152163,7/1/2017 0:00,7/1/2017 0:00,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,29203,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies
149.97,3,5.9988,0,South,Virginia,4243,CA-2017-159142,4/4/2017 0:00,4/5/2017 0:00,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,22153,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger
27.81,3,13.0707,0,South,Virginia,4244,CA-2017-159142,4/4/2017 0:00,4/5/2017 0:00,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,22153,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
20,4,9.6,0,South,Kentucky,4431,CA-2017-168893,11/3/2017 0:00,11/8/2017 0:00,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,42420,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips
7.98,3,2.0748,0,South,Kentucky,4432,CA-2017-168893,11/3/2017 0:00,11/8/2017 0:00,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,42420,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils
24.1,5,9.158,0,South,Kentucky,4433,CA-2017-168893,11/3/2017 0:00,11/8/2017 0:00,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,42420,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers
8.75,1,2.625,0,South,Kentucky,4434,CA-2017-168893,11/3/2017 0:00,11/8/2017 0:00,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,42420,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener
842.94,3,160.1586,0,South,Kentucky,4435,CA-2017-168893,11/3/2017 0:00,11/8/2017 0:00,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,42420,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables
290.98,1,75.6548,0,South,Virginia,4515,CA-2017-120873,10/27/2017 0:00,11/1/2017 0:00,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,23666,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
31.36,4,15.68,0,South,Mississippi,4612,CA-2017-109407,1/24/2017 0:00,1/26/2017 0:00,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Gulfport,39503,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal
47.616,3,3.5712,0.2,South,Florida,4613,US-2017-165953,12/31/2017 0:00,1/6/2018 0:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Jacksonville,32216,OFF-AR-10000588,Office Supplies,Art,Newell 345
23.48,5,8.218,0.2,South,Florida,4614,US-2017-165953,12/31/2017 0:00,1/6/2018 0:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Jacksonville,32216,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad
1599.92,8,751.9624,0,South,Virginia,4640,CA-2017-102162,9/11/2017 0:00,9/16/2017 0:00,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Newport News,23602,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier
11.09,1,5.4341,0,South,Virginia,4641,CA-2017-102162,9/11/2017 0:00,9/16/2017 0:00,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Newport News,23602,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
3,1,1.05,0.2,South,Florida,4664,CA-2017-111409,9/18/2017 0:00,9/22/2017 0:00,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,32216,OFF-LA-10002787,Office Supplies,Labels,Avery 480
7.506,9,-6.0048,0.7,South,Florida,4665,CA-2017-116232,9/22/2017 0:00,9/26/2017 0:00,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,33024,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder
16.56,2,5.796,0.2,South,Florida,4666,CA-2017-116232,9/22/2017 0:00,9/26/2017 0:00,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,33024,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
863.928,9,86.3928,0.2,South,North Carolina,4683,CA-2017-127698,12/1/2017 0:00,12/1/2017 0:00,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,27604,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset
14.73,3,7.2177,0,South,Georgia,4724,CA-2017-159653,5/22/2017 0:00,5/22/2017 0:00,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,30605,OFF-LA-10004345,Office Supplies,Labels,Avery 493
9.888,2,-6.9216,0.7,South,Florida,4725,CA-2017-131968,11/11/2017 0:00,11/15/2017 0:00,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,32712,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers
671.544,3,50.3658,0.2,South,Florida,4726,CA-2017-131968,11/11/2017 0:00,11/15/2017 0:00,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,32712,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
40.68,3,-9.153,0.2,South,Tennessee,4752,CA-2017-159989,12/9/2017 0:00,12/13/2017 0:00,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,37064,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
