Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name
43.584,1,4.3584,0.2,South,North Carolina,2677,CA-2018-132185,11/27/2018 0:00,12/2/2018 0:00,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,28806,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
71.98,2,15.1158,0,South,Georgia,2717,CA-2018-128475,8/26/2018 0:00,9/1/2018 0:00,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,31907,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
477.24,4,9.5448,0,South,Alabama,2740,CA-2018-122707,4/16/2018 0:00,4/18/2018 0:00,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,35244,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener
25.98,2,1.5588,0,South,Alabama,2741,CA-2018-122707,4/16/2018 0:00,4/18/2018 0:00,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,35244,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card
79.992,1,21.9978,0.2,South,North Carolina,2746,CA-2018-163321,8/7/2018 0:00,8/11/2018 0:00,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,28540,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse
19.104,3,5.7312,0.2,South,Florida,2773,CA-2018-158967,12/10/2018 0:00,12/12/2018 0:00,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,33311,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings
23.68,8,6.216,0.2,South,Florida,2779,CA-2018-108322,4/30/2018 0:00,5/5/2018 0:00,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,33068,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive
2.376,3,0.7425,0.2,South,Florida,2780,CA-2018-108322,4/30/2018 0:00,5/5/2018 0:00,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,33068,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack
13.36,4,4.1416,0,South,Arkansas,2798,CA-2018-158743,10/20/2018 0:00,10/27/2018 0:00,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,72209,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear"
39.96,2,18.7812,0,South,Arkansas,2799,CA-2018-158743,10/20/2018 0:00,10/27/2018 0:00,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,72209,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884
145.85,5,70.008,0,South,Arkansas,2800,CA-2018-158743,10/20/2018 0:00,10/27/2018 0:00,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,72209,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies
15.47,7,4.1769,0,South,Alabama,2834,CA-2018-134649,1/26/2018 0:00,1/31/2018 0:00,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,35244,OFF-AR-10001547,Office Supplies,Art,Newell 311
7.16,2,3.4368,0,South,Alabama,2835,CA-2018-134649,1/26/2018 0:00,1/31/2018 0:00,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,35244,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets
229.544,7,83.2097,0.2,South,North Carolina,2842,US-2018-135062,8/31/2018 0:00,9/4/2018 0:00,Second Class,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,28314,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945
56.28,6,15.7584,0,South,Georgia,2848,CA-2018-157854,4/8/2018 0:00,4/15/2018 0:00,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,30076,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
2690.97,3,1264.7559,0,South,Georgia,2849,CA-2018-157854,4/8/2018 0:00,4/15/2018 0:00,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,30076,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
67.8,4,4.068,0,South,Georgia,2859,CA-2018-138975,5/19/2018 0:00,5/23/2018 0:00,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,30318,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
377.97,3,98.2722,0,South,Georgia,2860,CA-2018-138975,5/19/2018 0:00,5/23/2018 0:00,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,30318,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925
1628.82,9,374.6286,0,South,Georgia,2861,CA-2018-138975,5/19/2018 0:00,5/23/2018 0:00,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,30318,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine
286.93,7,140.5957,0,South,Georgia,2862,CA-2018-138975,5/19/2018 0:00,5/23/2018 0:00,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,30318,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945
20.736,4,7.2576,0.2,South,Florida,2863,CA-2018-106537,8/12/2018 0:00,8/17/2018 0:00,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,32839,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000
17.088,2,1.068,0.2,South,Florida,2870,CA-2018-143861,6/12/2018 0:00,6/19/2018 0:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,33710,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps
184.66,7,84.9436,0,South,Georgia,2902,CA-2018-124898,9/11/2018 0:00,9/15/2018 0:00,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,31907,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935
18.84,3,7.9128,0,South,Georgia,2927,CA-2018-128629,7/10/2018 0:00,7/14/2018 0:00,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,31907,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke"
1633.188,4,-1306.5504,0.7,South,North Carolina,2929,US-2018-120390,10/19/2018 0:00,10/26/2018 0:00,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,27217,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System
499.584,3,43.7136,0.2,South,North Carolina,2969,CA-2018-167941,11/6/2018 0:00,11/9/2018 0:00,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
31.104,6,10.8864,0.2,South,North Carolina,2970,CA-2018-167941,11/6/2018 0:00,11/9/2018 0:00,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,OFF-PA-10001800,Office Supplies,Paper,Xerox 220
13.272,8,-10.6176,0.7,South,North Carolina,2971,CA-2018-167941,11/6/2018 0:00,11/9/2018 0:00,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders
28.272,2,6.3612,0.2,South,North Carolina,2972,CA-2018-167941,11/6/2018 0:00,11/9/2018 0:00,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock"
259.136,4,-51.8272,0.2,South,North Carolina,2973,CA-2018-167941,11/6/2018 0:00,11/9/2018 0:00,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,28314,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
504.9,5,80.784,0,South,Virginia,3029,CA-2018-116855,12/17/2018 0:00,12/21/2018 0:00,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Chesapeake,23320,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs
411.8,2,70.006,0,South,Georgia,3049,CA-2018-121419,4/2/2018 0:00,4/4/2018 0:00,First Class,TC-21475,Tony Chapman,Home Office,United States,Columbus,31907,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables
360,4,129.6,0,South,Georgia,3050,CA-2018-121419,4/2/2018 0:00,4/4/2018 0:00,First Class,TC-21475,Tony Chapman,Home Office,United States,Columbus,31907,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
58.34,2,28.0032,0,South,Kentucky,3082,US-2018-132297,5/27/2018 0:00,6/2/2018 0:00,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,40214,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies
539.97,3,134.9925,0,South,Kentucky,3083,US-2018-132297,5/27/2018 0:00,6/2/2018 0:00,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,40214,TEC-PH-10002834,Technology,Phones,Google Nexus 5
61,5,25.62,0,South,Kentucky,3089,US-2018-159205,3/31/2018 0:00,4/2/2018 0:00,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,42420,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11
671.93,7,188.1404,0,South,Kentucky,3090,US-2018-159205,3/31/2018 0:00,4/2/2018 0:00,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,42420,TEC-PH-10000526,Technology,Phones,Vtech CS6719
23.88,6,11.2236,0,South,South Carolina,3171,CA-2018-107461,12/21/2018 0:00,12/26/2018 0:00,Second Class,PK-19075,Pete Kriz,Consumer,United States,Columbia,29203,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
2.896,1,0.9774,0.2,South,Florida,3382,US-2018-162208,8/27/2018 0:00,8/30/2018 0:00,First Class,SP-20620,Stefania Perrino,Corporate,United States,Tampa,33614,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes
580.672,4,65.3256,0.2,South,North Carolina,3386,CA-2018-148404,10/7/2018 0:00,10/11/2018 0:00,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,28205,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart
18.936,3,5.9175,0.2,South,North Carolina,3387,CA-2018-148404,10/7/2018 0:00,10/11/2018 0:00,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,28205,OFF-FA-10003112,Office Supplies,Fasteners,Staples
222.384,2,16.6788,0.2,South,North Carolina,3388,CA-2018-148404,10/7/2018 0:00,10/11/2018 0:00,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,28205,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone
50.454,6,-33.636,0.7,South,North Carolina,3389,CA-2018-148404,10/7/2018 0:00,10/11/2018 0:00,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,28205,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black"
154.764,3,-36.1116,0.4,South,North Carolina,3390,CA-2018-148404,10/7/2018 0:00,10/11/2018 0:00,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,28205,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table
3.76,2,1.0904,0,South,Alabama,3448,CA-2018-102554,6/11/2018 0:00,6/15/2018 0:00,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Auburn,36830,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft"
47.992,1,7.1988,0.2,South,Florida,3465,CA-2018-128699,12/3/2018 0:00,12/5/2018 0:00,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Jacksonville,32216,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac
147.184,2,-29.4368,0.2,South,Florida,3488,CA-2018-120705,9/5/2018 0:00,9/11/2018 0:00,Standard Class,MG-17875,Michael Grace,Home Office,United States,Fort Lauderdale,33311,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"
599.97,3,257.9871,0,South,Mississippi,3526,CA-2018-148922,12/10/2018 0:00,12/15/2018 0:00,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,39212,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
38.97,3,0.7794,0,South,Mississippi,3527,CA-2018-148922,12/10/2018 0:00,12/15/2018 0:00,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,39212,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
45.84,8,22.0032,0,South,Mississippi,3528,CA-2018-148922,12/10/2018 0:00,12/15/2018 0:00,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,39212,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders
105.98,7,4.2392,0,South,Kentucky,3547,CA-2018-155292,10/30/2018 0:00,11/1/2018 0:00,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,40475,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers
35.06,2,10.518,0,South,Kentucky,3548,CA-2018-155292,10/30/2018 0:00,11/1/2018 0:00,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,40475,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"
33.94,1,9.1638,0,South,Kentucky,3549,CA-2018-155292,10/30/2018 0:00,11/1/2018 0:00,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,40475,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton"
30,8,14.4,0,South,Kentucky,3550,CA-2018-155292,10/30/2018 0:00,11/1/2018 0:00,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,40475,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
1665.62,2,33.3124,0,South,Louisiana,3589,CA-2018-158729,12/19/2018 0:00,12/21/2018 0:00,First Class,AC-10450,Amy Cox,Consumer,United States,Lafayette,70506,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener
2.88,1,1.4112,0,South,Kentucky,3590,CA-2018-146535,11/24/2018 0:00,11/30/2018 0:00,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,40475,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders
1443.96,12,375.4296,0,South,Kentucky,3591,CA-2018-146535,11/24/2018 0:00,11/30/2018 0:00,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,40475,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart
113.568,2,-21.294,0.2,South,Florida,3656,CA-2018-168102,4/24/2018 0:00,4/30/2018 0:00,Standard Class,CP-12340,Christine Phan,Corporate,United States,Jacksonville,32216,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
71.976,3,8.997,0.2,South,Florida,3779,US-2018-148768,11/30/2018 0:00,12/2/2018 0:00,Second Class,PN-18775,Parhena Norris,Home Office,United States,Miami,33180,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
8.904,3,3.339,0.2,South,Tennessee,3783,CA-2018-165204,11/13/2018 0:00,11/16/2018 0:00,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,38109,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page"
720.064,4,-63.0056,0.2,South,Tennessee,3784,CA-2018-165204,11/13/2018 0:00,11/16/2018 0:00,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,38109,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
41.424,2,8.2848,0.2,South,Florida,3785,CA-2018-125752,7/31/2018 0:00,8/4/2018 0:00,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,33311,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem"
251.64,3,88.074,0.2,South,Florida,3798,CA-2018-121314,9/23/2018 0:00,9/26/2018 0:00,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,33178,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941
523.764,3,-192.0468,0.4,South,North Carolina,3799,CA-2018-147760,11/4/2018 0:00,11/5/2018 0:00,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,27405,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables
1359.96,5,118.9965,0.2,South,North Carolina,3800,CA-2018-147760,11/4/2018 0:00,11/5/2018 0:00,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,27405,TEC-PH-10002483,Technology,Phones,Motorola Moto X
691.96,4,318.3016,0,South,Arkansas,3849,CA-2018-161053,9/22/2018 0:00,9/23/2018 0:00,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,72701,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
34.95,5,15.378,0,South,Arkansas,3850,CA-2018-161053,9/22/2018 0:00,9/23/2018 0:00,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,72701,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack"
48.9,5,18.093,0,South,Arkansas,3896,CA-2018-110212,5/1/2018 0:00,5/5/2018 0:00,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,71854,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack"
25.92,5,9.072,0.2,South,Tennessee,3943,CA-2018-160458,5/27/2018 0:00,5/29/2018 0:00,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,38109,OFF-PA-10001166,Office Supplies,Paper,Xerox 2
44.384,1,15.5344,0.2,South,Florida,3946,CA-2018-167871,11/18/2018 0:00,11/23/2018 0:00,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,33030,OFF-PA-10001977,Office Supplies,Paper,Xerox 194
2.944,1,-0.6624,0.2,South,Florida,3947,CA-2018-167871,11/18/2018 0:00,11/23/2018 0:00,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,33030,OFF-SU-10001225,Office Supplies,Supplies,Staple remover
479.97,3,239.985,0,South,Louisiana,4030,CA-2018-124296,12/24/2018 0:00,12/28/2018 0:00,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,70506,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner
232.88,4,60.5488,0,South,Louisiana,4031,CA-2018-124296,12/24/2018 0:00,12/28/2018 0:00,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,70506,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
220.064,4,55.016,0.2,South,Florida,4075,CA-2018-108112,11/15/2018 0:00,11/20/2018 0:00,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,33023,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"
339.136,4,0,0.2,South,Florida,4076,CA-2018-108112,11/15/2018 0:00,11/20/2018 0:00,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,33023,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
91.032,3,-2.2758,0.2,South,Florida,4126,CA-2018-123239,7/27/2018 0:00,7/31/2018 0:00,Second Class,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,32216,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear"
54.66,6,18.0378,0,South,Virginia,4127,CA-2018-156769,5/6/2018 0:00,5/9/2018 0:00,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,22204,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
25.06,7,12.53,0,South,Virginia,4138,CA-2018-110926,11/19/2018 0:00,11/23/2018 0:00,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Alexandria,22304,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips
80.48,1,24.144,0,South,Georgia,4263,CA-2018-123351,9/21/2018 0:00,9/25/2018 0:00,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Columbus,31907,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector
64.784,1,-12.9568,0.2,South,Tennessee,4288,CA-2018-127516,12/28/2018 0:00,1/3/2019 0:00,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Nashville,37211,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
4367.896,13,327.5922,0.2,South,Florida,4298,CA-2018-129021,8/23/2018 0:00,8/26/2018 0:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,32303,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3
49.568,2,15.49,0.2,South,Florida,4299,CA-2018-129021,8/23/2018 0:00,8/26/2018 0:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,32303,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
161.376,6,12.1032,0.2,South,Florida,4300,CA-2018-129021,8/23/2018 0:00,8/26/2018 0:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,32303,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
2.784,2,0.4176,0.2,South,Florida,4301,CA-2018-129021,8/23/2018 0:00,8/26/2018 0:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,32303,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke"
8.72,5,2.943,0.2,South,Florida,4302,CA-2018-129021,8/23/2018 0:00,8/26/2018 0:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,32303,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9"""
82.38,6,25.5378,0,South,Virginia,4319,US-2018-136189,12/7/2018 0:00,12/11/2018 0:00,Standard Class,DC-13285,Debra Catini,Consumer,United States,Richmond,23223,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.
15.552,3,5.4432,0.2,South,Florida,4330,CA-2018-149853,10/3/2018 0:00,10/9/2018 0:00,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,33012,OFF-PA-10000556,Office Supplies,Paper,Xerox 208
17.92,5,1.12,0.2,South,Florida,4331,CA-2018-149853,10/3/2018 0:00,10/9/2018 0:00,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,33012,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum
5.184,1,1.8144,0.2,South,Tennessee,4340,CA-2018-133501,8/27/2018 0:00,9/1/2018 0:00,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Franklin,37064,OFF-PA-10004888,Office Supplies,Paper,Xerox 217
544.38,3,157.8702,0,South,Virginia,4342,CA-2018-130309,12/17/2018 0:00,12/21/2018 0:00,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,22204,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart
19.008,8,-12.672,0.7,South,North Carolina,4355,CA-2018-153654,11/24/2018 0:00,11/26/2018 0:00,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Asheville,28806,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders
29.16,3,8.4564,0,South,Louisiana,4362,US-2018-163195,2/17/2018 0:00,2/21/2018 0:00,Second Class,LL-16840,Lauren Leatherbury,Consumer,United States,Lafayette,70506,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
17.24,2,4.4824,0,South,Georgia,4423,CA-2018-159464,5/18/2018 0:00,5/19/2018 0:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length"
302.94,3,75.735,0,South,Georgia,4424,CA-2018-159464,5/18/2018 0:00,5/19/2018 0:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
34.75,5,15.6375,0,South,Georgia,4425,CA-2018-159464,5/18/2018 0:00,5/19/2018 0:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3
113.94,6,54.6912,0,South,Georgia,4426,CA-2018-159464,5/18/2018 0:00,5/19/2018 0:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
55.98,2,15.6744,0,South,Georgia,4427,CA-2018-159464,5/18/2018 0:00,5/19/2018 0:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic
1347.52,8,84.22,0.2,South,Florida,4520,CA-2018-107167,6/10/2018 0:00,6/14/2018 0:00,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,32216,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
419.136,4,-57.6312,0.2,South,Florida,4564,CA-2018-129490,9/26/2018 0:00,9/30/2018 0:00,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,33023,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
45.216,3,4.5216,0.2,South,North Carolina,4566,US-2018-149510,12/3/2018 0:00,12/10/2018 0:00,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,28314,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
28.782,6,-21.1068,0.7,South,North Carolina,4567,US-2018-149510,12/3/2018 0:00,12/10/2018 0:00,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,28314,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
24.448,4,8.8624,0.2,South,North Carolina,4568,US-2018-149510,12/3/2018 0:00,12/10/2018 0:00,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,28314,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
8.832,3,-1.9872,0.2,South,Tennessee,4623,CA-2018-147228,9/9/2018 0:00,9/14/2018 0:00,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,38401,OFF-SU-10001225,Office Supplies,Supplies,Staple remover
